"ID"	"date"	"taxa"	"AQEM_taxon_ID"	"group"	"family"	"genus"	"abundance_m2"	"generation_time"	"sensitive"	"exposed"	"refuge_taxon"	"SPEciesAtRisk"
"S39"	"2019-06-05"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	208	0.42	-0.39	0	1	0
"S39"	"2019-06-05"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	101.6	0.42	-0.39	0	1	0
"S39"	"2019-06-05"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	25.6	0.42	-0.39	0	1	0
"S39"	"2019-06-05"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	4.8	0.42	-0.39	0	1	0
"S39"	"2019-06-05"	"Diptera Gen. sp."	9353	"Diptera"	"Diptera"	"Diptera"	2.4					
"S39"	"2019-06-05"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	41.6					
"S39"	"2019-06-05"	"Platambus maculatus"	18649	"Coleoptera"	"Dytiscidae"	"Platambus"	9.6	1	-0.81	0	1	0
"S39"	"2019-06-05"	"Hydroporus sp."	18251	"Coleoptera"	"Dytiscidae"	"Hydroporus"	0.8	1	-0.81	0	1	0
"S39"	"2019-06-05"	"Esolus sp."	17822	"Coleoptera"	"Elmidae"	"Esolus"	0.8	2	-1.15	1	1	0
"S39"	"2019-06-05"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	3.2	2	-1.15	1	1	0
"S39"	"2019-06-05"	"Elmis aenea"	17768	"Coleoptera"	"Elmidae"	"Elmis"	4	2	-1.15	1	1	0
"S39"	"2019-06-05"	"Limnius sp."	18419	"Coleoptera"	"Elmidae"	"Limnius"	1.6	2	-1.15	1	1	0
"S39"	"2019-06-05"	"Chelifera sp."	4638	"Diptera"	"Empididae"	"Chelifera"	2.4	0.5	-0.35	0	1	0
"S39"	"2019-06-05"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	0.8	2	-0.3	1	0	0
"S39"	"2019-06-05"	"Ephemeroptera Gen. sp."	8714	"Ephemeroptera"	"Ephemeroptera"	"Ephemeroptera"	2.4	1	-0.3	1	1	1
"S39"	"2019-06-05"	"Erpobdella vilnensis"	5157	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	1.6	1	-0.41	1	1	0
"S39"	"2019-06-05"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	92.8	0.58	0.16	0	1	0
"S39"	"2019-06-05"	"Gammarus fossarum"	5288	"Crustacea"	"Gammaridae"	"Gammarus"	52	0.58	0.16	0	1	0
"S39"	"2019-06-05"	"Glossiphonia complanata"	5304	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	2.4	1	-0.6	1	1	0
"S39"	"2019-06-05"	"Hydropsyche angustipennis ssp."	21230	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	2.4	1	-1.03	1	1	0
"S39"	"2019-06-05"	"Elophila sp."	9460	"Lepidoptera"	"Pyralidae"	"Elophila"	1.6	1		1	1	
"S39"	"2019-06-05"	"Lepidostoma basale"	5713	"Trichoptera"	"Lepidostomatidae"	"Lepidostoma"	0.8	1	-0.06	1	1	1
"S39"	"2019-06-05"	"Habrophlebia fusca"	5369	"Ephemeroptera"	"Leptophlebiidae"	"Habrophlebia"	1.6	1	-0.3	1	0	0
"S39"	"2019-06-05"	"Limnephilus binotatus"	5818	"Trichoptera"	"Limnephilidae"	"Limnephilus"	4	1	-0.06	1	1	1
"S39"	"2019-06-05"	"Chaetopteryx fusca/villosa"	8826	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	20.8	1	-0.06	1	1	1
"S39"	"2019-06-05"	"Eiseniella tetraedra"	5075	"Oligochaeta"	"Lumbricidae"	"Eiseniella"	0.8	0.33	-1.1	1	1	0
"S39"	"2019-06-05"	"Lype reducta"	5921	"Trichoptera"	"Psychomyiidae"	"Lype"	0.8	0.5	-0.06	1	1	1
"S39"	"2019-06-05"	"Oligochaeta Gen. sp."	8736	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	8	0.5	-1.1	1	1	0
"S39"	"2019-06-05"	"Planorbidae Gen. sp."	8748	"Gastropoda"	"Planorbidae"	"Planorbidae"	4	1	-1.94	1	1	0
"S39"	"2019-06-05"	"Ptychoptera sp."	7492	"Diptera"	"Ptychopteridae"	"Ptychoptera"	3.2	0.75	-0.35	0	1	0
"S39"	"2019-06-05"	"Rhyacophila s. str. sp."	7456	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	1.6	1	-0.06	1	1	1
"S39"	"2019-06-05"	"Elodes marginata"	17786	"Coleoptera"	"Scirtidae"	"Elodes"	3.2	1	-1.15	1	1	0
"S39"	"2019-06-05"	"Elodes sp."	17791	"Coleoptera"	"Scirtidae"	"Elodes"	12	1	-1.15	1	1	0
"S39"	"2019-06-05"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	8	0.38	-0.46	1	1	0
"S39"	"2019-06-05"	"Sphaerium corneum"	6882	"Bivalvia"	"Sphaeriidae"	"Sphaerium"	15.2	1	-2.09	1	1	0
"S40"	"2018-06-06"	"Anabolia nervosa"	4300	"Trichoptera"	"Limnephilidae"	"Anabolia"	1.6	1	-0.06	0	0	0
"S40"	"2018-06-06"	"Apatania eatoniana"	10658	"Trichoptera"	"Apataniidae"	"Apatania"	20.8	1	-0.06	1	1	1
"S40"	"2018-06-06"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	1.6	0.5	-0.25	1	1	1
"S40"	"2018-06-06"	"Beraea maurus"	4440	"Trichoptera"	"Beraeidae"	"Beraea"	4	1	-0.06	1	1	1
"S40"	"2018-06-06"	"Beraea pullata"	4441	"Trichoptera"	"Beraeidae"	"Beraea"	1.6	1	-0.06	1	1	1
"S40"	"2018-06-06"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	1338.4	1	-1.82	1	1	0
"S40"	"2018-06-06"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	3.2	0.42	-0.39	0	1	0
"S40"	"2018-06-06"	"Chironomus sp."	4663	"Diptera"	"Chironomidae"	"Chironomus"	2.4	0.42	-0.39	0	1	0
"S40"	"2018-06-06"	"Carychium minimum"	20155	"Gastropoda"	"Ellobiidae"	"Carychium"	0.8	1	-1.82	1	1	0
"S40"	"2018-06-06"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	167.2	2	-1.15	1	1	0
"S40"	"2018-06-06"	"Esolus sp."	17822	"Coleoptera"	"Elmidae"	"Esolus"	12.8	2	-1.15	1	1	0
"S40"	"2018-06-06"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	4	2	-0.3	1	0	0
"S40"	"2018-06-06"	"Ernodes articularis"	5154	"Trichoptera"	"Beraeidae"	"Ernodes"	8.8	1	-0.06	1	1	1
"S40"	"2018-06-06"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	660.8	0.58	0.16	0	1	0
"S40"	"2018-06-06"	"Glossiphonia complanata"	5304	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	6.4	1	-0.6	1	1	0
"S40"	"2018-06-06"	"Hydrachnidae Gen. sp."	15453	"Hydrachnidia"	"Hydrachnidae"	"Hydrachnidae"	9.6	0.5	-1.15	1	1	0
"S40"	"2018-06-06"	"Potamopyrgus antipodarum"	8251	"Gastropoda"	"Hydrobiidae"	"Potamopyrgus"	264.8	0.75	-1.82	1	1	0
"S40"	"2018-06-06"	"Hydropsyche modesta"	5599	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	1.6	1	-1.03	1	1	0
"S40"	"2018-06-06"	"Hydatophylax infumatus"	5499	"Trichoptera"	"Limnephilidae"	"Hydatophylax"	0.8	1	-0.06	1	1	1
"S40"	"2018-06-06"	"Stenophylax vibex"	6913	"Trichoptera"	"Limnephilidae"	"Stenophylax"	3.2	1	-0.06	1	1	1
"S40"	"2018-06-06"	"Eloeophila sp."	9654	"Diptera"	"Limoniidae"	"Eloeophila"	0.8	1	-0.35	0	1	0
"S40"	"2018-06-06"	"Radix balthica"	16959	"Gastropoda"	"Lymnaeidae"	"Radix"	1.6	1	-0.64	1	1	0
"S40"	"2018-06-06"	"Bathyomphalus contortus"	4433	"Gastropoda"	"Planorbidae"	"Bathyomphalus"	1.6	1	-1.94	1	1	0
"S40"	"2018-06-06"	"Gyraulus sp."	5359	"Gastropoda"	"Planorbidae"	"Gyraulus"	1.6	1	-1.94	1	1	0
"S40"	"2018-06-06"	"Sialis fuliginosa"	6821	"Megaloptera"	"Sialidae"	"Sialis"	0.8	2	-0.06	1	1	1
"S40"	"2018-06-06"	"Silo nigricornis"	6833	"Trichoptera"	"Goeridae"	"Silo"	1.6	1	-0.06	1	0	0
"S40"	"2018-06-06"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	0.8	0.38	-0.46	1	1	0
"S40"	"2018-06-06"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	139.2	1	-2.09	1	1	0
"S40"	"2018-06-06"	"Synagapetus iridipennis"	6954	"Trichoptera"	"Glossosomatidae"	"Synagapetus"	0.8	0.62	-0.06	1	1	1
"S40"	"2018-06-06"	"Dugesia lugubris"	5019	"Turbellaria"	"Dugesiidae"	"Dugesia"	8.8	1	-0.43	1	1	0
"S41"	"2018-06-06"	"Proasellus coxalis"	8703	"Crustacea"	"Asellidae"	"Proasellus"	0.8	0.5	-0.46	1	1	0
"S41"	"2018-06-06"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	27.2	0.5	-0.25	1	1	1
"S41"	"2018-06-06"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	2.4	0.42	-0.39	0	1	0
"S41"	"2018-06-06"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	2.4	0.42	-0.39	0	1	0
"S41"	"2018-06-06"	"Chironominae Gen. sp."	4643	"Diptera"	"Chironomidae"	"Chironominae"	3.2	0.42	-0.39	0	1	0
"S41"	"2018-06-06"	"Oulimnius sp."	18626	"Coleoptera"	"Elmidae"	"Oulimnius"	0.8	2	-1.15	1	1	0
"S41"	"2018-06-06"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	0.8	2	-1.15	1	1	0
"S41"	"2018-06-06"	"Erpobdella octoculata"	5159	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	13.6	1	-0.41	1	1	0
"S41"	"2018-06-06"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	694.4	0.58	0.16	0	1	0
"S41"	"2018-06-06"	"Glossiphonia complanata"	5304	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	2.4	1	-0.6	1	1	0
"S41"	"2018-06-06"	"Hydropsyche siltalai"	5604	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	0.8	1	-1.03	1	1	0
"S41"	"2018-06-06"	"Halesus digitatus ssp."	21501	"Trichoptera"	"Limnephilidae"	"Halesus"	2.4	1	-0.06	1	1	1
"S41"	"2018-06-06"	"Mesophylax aspersus ssp."	21240	"Trichoptera"	"Limnephilidae"	"Mesophylax"	1.6	1	-0.06	1	1	1
"S41"	"2018-06-06"	"Mesophylax impunctatus impunctatus"	21241	"Trichoptera"	"Limnephilidae"	"Mesophylax"	3.2	1	-0.06	1	1	1
"S41"	"2018-06-06"	"Lithax obscurus"	5894	"Trichoptera"	"Goeridae"	"Lithax"	0.8	1	-0.06	1	1	1
"S41"	"2018-06-06"	"Anisus vortex"	4318	"Gastropoda"	"Planorbidae"	"Anisus"	1.6	1	-1.94	1	1	0
"S41"	"2018-06-06"	"Gyraulus albus"	5354	"Gastropoda"	"Planorbidae"	"Gyraulus"	1.6	1	-1.94	1	1	0
"S41"	"2018-06-06"	"Ptychoptera sp."	7492	"Diptera"	"Ptychopteridae"	"Ptychoptera"	2.4	0.75	-0.35	0	1	0
"S41"	"2018-06-06"	"Simulium (Wilhelmia) sp."	9762	"Diptera"	"Simuliidae"	"Simulium (Wilhelmia)"	4	0.38	-0.46	1	1	0
"S41"	"2018-06-06"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	15.2	1	-2.09	1	1	0
"S41"	"2018-06-06"	"Limnodrilus sp."	5866	"Oligochaeta"	"Tubificidae"	"Limnodrilus"	6.4	0.5	-0.93	1	1	0
"S41"	"2018-06-06"	"Dendrocoelum lacteum"	4911	"Turbellaria"	"Dendrocoelidae"	"Dendrocoelum"	3.2	1	-0.43	1	1	0
"S41"	"2018-06-06"	"Dugesia lugubris"	5019	"Turbellaria"	"Dugesiidae"	"Dugesia"	3.2	1	-0.43	1	1	0
"S42"	"2018-06-06"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	4	0.5	-0.46	1	1	0
"S42"	"2018-06-06"	"Proasellus coxalis"	8703	"Crustacea"	"Asellidae"	"Proasellus"	2.4	0.5	-0.46	1	1	0
"S42"	"2018-06-06"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	29.6	0.5	-0.25	1	1	1
"S42"	"2018-06-06"	"Baetis tracheatus"	4423	"Ephemeroptera"	"Baetidae"	"Baetis"	1.6	0.5	-0.25	1	1	1
"S42"	"2018-06-06"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	2.4	1	-1.82	1	1	0
"S42"	"2018-06-06"	"Calopteryx virgo"	4532	"Odonata"	"Calopterygidae"	"Calopteryx"	0.8	2	-0.36	1	1	1
"S42"	"2018-06-06"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	4	0.42	-0.39	0	1	0
"S42"	"2018-06-06"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	2.4	0.42	-0.39	0	1	0
"S42"	"2018-06-06"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	3.2	0.42	-0.39	0	1	0
"S42"	"2018-06-06"	"Colymbetes sp."	17650	"Coleoptera"	"Dytiscidae"	"Colymbetes"	0.8	1	-0.81	0	1	0
"S42"	"2018-06-06"	"Laccophilus hyalinus"	18356	"Coleoptera"	"Dytiscidae"	"Laccophilus"	0.8	1	-0.81	0	1	0
"S42"	"2018-06-06"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	465.6	0.58	0.16	0	1	0
"S42"	"2018-06-06"	"Potamopyrgus antipodarum"	8251	"Gastropoda"	"Hydrobiidae"	"Potamopyrgus"	4	0.75	-1.82	1	1	0
"S42"	"2018-06-06"	"Hydropsyche angustipennis angustipennis"	5588	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	1.6	1	-1.03	1	1	0
"S42"	"2018-06-06"	"Halesus digitatus ssp."	21501	"Trichoptera"	"Limnephilidae"	"Halesus"	16	1	-0.06	1	1	1
"S42"	"2018-06-06"	"Limnephilus lunatus"	5837	"Trichoptera"	"Limnephilidae"	"Limnephilus"	11.2	1	-0.06	1	1	1
"S42"	"2018-06-06"	"Halesus radiatus"	5376	"Trichoptera"	"Limnephilidae"	"Halesus"	4	1	-0.06	1	1	1
"S42"	"2018-06-06"	"Lymnaea stagnalis"	5916	"Gastropoda"	"Lymnaeidae"	"Lymnaea"	4.8	1	-0.64	1	1	0
"S42"	"2018-06-06"	"Enchytraeidae Gen. sp."	5101	"Oligochaeta"	"Enchytraeidae"	"Enchytraeidae"	5.6	0.5	-1.1	1	1	0
"S42"	"2018-06-06"	"Physa fontinalis"	6395	"Gastropoda"	"Physidae"	"Physa"	0.8	1	-1.64	1	1	0
"S42"	"2018-06-06"	"Anisus vortex"	4318	"Gastropoda"	"Planorbidae"	"Anisus"	3.2	1	-1.94	1	1	0
"S42"	"2018-06-06"	"Planorbarius corneus"	6431	"Gastropoda"	"Planorbidae"	"Planorbarius"	0.8	1	-1.94	1	1	0
"S42"	"2018-06-06"	"Sphaerium corneum"	6882	"Bivalvia"	"Sphaeriidae"	"Sphaerium"	4.8	1	-2.09	1	1	0
"S42"	"2018-06-06"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	44	1	-2.09	1	1	0
"S42"	"2018-06-06"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	9.6	0.5	-0.93	1	1	0
"S42"	"2018-06-06"	"Viviparus contectus"	7157	"Gastropoda"	"Viviparidae"	"Viviparus"	0.8	1	-1.5	1	1	0
"S43"	"2018-06-07"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	28.8	0.5	-0.25	1	1	1
"S43"	"2018-06-07"	"Baetis tracheatus"	4423	"Ephemeroptera"	"Baetidae"	"Baetis"	4.8	0.5	-0.25	1	1	1
"S43"	"2018-06-07"	"Baetis sp."	4419	"Ephemeroptera"	"Baetidae"	"Baetis"	187.2	0.5	0.02	0	1	0
"S43"	"2019-06-05"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	0.8	0.5	0.02	0	1	0
"S43"	"2018-06-07"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	9.6	1	-1.82	1	1	0
"S43"	"2019-06-05"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	2.4	0.33	-0.35	1	1	0
"S43"	"2019-06-05"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	10.4	0.42	-0.39	0	1	0
"S43"	"2019-06-05"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	8.8	0.42	-0.39	0	1	0
"S43"	"2019-06-05"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	2.4	0.42	-0.39	0	1	0
"S43"	"2018-06-07"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	14.4	0.42	-0.39	0	1	0
"S43"	"2019-06-05"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	12.8	0.42	-0.39	0	1	0
"S43"	"2018-06-07"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	144	2	-1.15	1	1	0
"S43"	"2018-06-07"	"Esolus sp."	17822	"Coleoptera"	"Elmidae"	"Esolus"	28.8	2	-1.15	1	1	0
"S43"	"2019-06-05"	"Limnius sp."	18419	"Coleoptera"	"Elmidae"	"Limnius"	2.4	2	-1.15	1	1	0
"S43"	"2018-06-07"	"Stenelmis sp."	18724	"Coleoptera"	"Elmidae"	"Stenelmis"	4.8	2	-1.15	1	1	0
"S43"	"2019-06-05"	"Ephemeroptera Gen. sp."	8714	"Ephemeroptera"	"Ephemeroptera"	"Ephemeroptera"	1.6	1	-0.3	1	1	1
"S43"	"2018-06-07"	"Erpobdella octoculata"	5159	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	0.8	1	-0.41	1	1	0
"S43"	"2018-06-07"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	2529.6	0.58	0.16	0	1	0
"S43"	"2019-06-05"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	15.2	0.58	0.16	0	1	0
"S43"	"2018-06-07"	"Glossiphonia complanata"	5304	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	1.6	1	-0.6	1	1	0
"S43"	"2019-06-05"	"Helophorus sp."	17967	"Coleoptera"	"Helophoridae"	"Helophorus"	1.6	1	-0.89	1	1	0
"S43"	"2019-06-05"	"Nemotaulius punctatolineatus"	6091	"Trichoptera"	"Limnephilidae"	"Nemotaulius"	720.8	1	-0.06	1	1	1
"S43"	"2018-06-07"	"Halesus radiatus"	5376	"Trichoptera"	"Limnephilidae"	"Halesus"	14.4	1	-0.06	1	1	1
"S43"	"2018-06-07"	"Halesus digitatus ssp."	21501	"Trichoptera"	"Limnephilidae"	"Halesus"	24	1	-0.06	1	1	1
"S43"	"2019-06-05"	"Limnephilus binotatus"	5818	"Trichoptera"	"Limnephilidae"	"Limnephilus"	0.8	1	-0.06	1	1	1
"S43"	"2019-06-05"	"Elodes sp."	17791	"Coleoptera"	"Scirtidae"	"Elodes"	6.4	1	-1.15	1	1	0
"S43"	"2018-06-07"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	537.6	0.38	-0.46	1	1	0
"S43"	"2018-06-07"	"Tipulidae Gen. sp."	8487	"Diptera"	"Tipulidae"	"Tipulidae"	9.6	0.5	-0.35	0	1	0
"S43"	"2019-06-05"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	4.8	0.5	-0.93	1	1	0
"S43"	"2018-06-07"	"Dugesia lugubris"	5019	"Turbellaria"	"Dugesiidae"	"Dugesia"	14.4	1	-0.43	1	1	0
"S44"	"2019-06-06"	"Anabolia nervosa"	4300	"Trichoptera"	"Limnephilidae"	"Anabolia"	0.8	1	-0.06	0	0	0
"S44"	"2019-06-06"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	77.6	0.5	-0.25	1	1	1
"S44"	"2019-06-06"	"Calopteryx virgo"	4532	"Odonata"	"Calopterygidae"	"Calopteryx"	2.4	2	-0.36	1	1	1
"S44"	"2019-06-06"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	2.4	0.33	-0.35	1	1	0
"S44"	"2019-06-06"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	4.8	0.42	-0.39	0	1	0
"S44"	"2019-06-06"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	82.4	0.42	-0.39	0	1	0
"S44"	"2019-06-06"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	52.8	0.42	-0.39	0	1	0
"S44"	"2019-06-06"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	15.2	0.42	-0.39	0	1	0
"S44"	"2019-06-06"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	2.4					
"S44"	"2019-06-06"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	80.8	2	-0.3	1	0	0
"S44"	"2019-06-06"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	402.4	0.58	0.16	0	1	0
"S44"	"2019-06-06"	"Helophorus sp."	17967	"Coleoptera"	"Helophoridae"	"Helophorus"	1.6	1	-0.89	1	1	0
"S44"	"2019-06-06"	"Hydropsyche angustipennis ssp."	21230	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	0.8	1	-1.03	1	1	0
"S44"	"2019-06-06"	"Mystacides nigra"	6064	"Trichoptera"	"Leptoceridae"	"Mystacides"	1.6	1	-0.06	1	0	0
"S44"	"2019-06-06"	"Limnephilus decipiens"	5824	"Trichoptera"	"Limnephilidae"	"Limnephilus"	4	1	-0.06	1	1	1
"S44"	"2019-06-06"	"Limnephilus borealis"	5820	"Trichoptera"	"Limnephilidae"	"Limnephilus"	0.8	1	-0.06	1	1	1
"S44"	"2019-06-06"	"Limnephilus subcentralis"	5846	"Trichoptera"	"Limnephilidae"	"Limnephilus"	1.6	1	-0.06	1	1	1
"S44"	"2019-06-06"	"Elodes sp."	17791	"Coleoptera"	"Scirtidae"	"Elodes"	0.8	1	-1.15	1	1	0
"S45"	"2019-06-06"	"Anabolia nervosa"	4300	"Trichoptera"	"Limnephilidae"	"Anabolia"	1.6	1	-0.06	0	0	0
"S45"	"2019-06-06"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	9.6	0.5	-0.46	1	1	0
"S45"	"2019-06-06"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	37.6	0.42	-0.39	0	1	0
"S45"	"2019-06-06"	"Orthocladiinae Gen. sp."	6208	"Diptera"	"Chironomidae"	"Orthocladiinae"	12.8	0.42	-0.39	0	1	0
"S45"	"2019-06-06"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	56.8	0.42	-0.39	0	1	0
"S45"	"2019-06-06"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	28.8	0.42	-0.39	0	1	0
"S45"	"2019-06-06"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	20					
"S45"	"2019-06-06"	"Agabus didymus"	17473	"Coleoptera"	"Dytiscidae"	"Agabus"	3.2	1	-0.81	0	1	0
"S45"	"2019-06-06"	"Erpobdella octoculata"	5159	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	0.8	1	-0.41	1	1	0
"S45"	"2019-06-06"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	62.4	0.58	0.16	0	1	0
"S45"	"2019-06-06"	"Glossiphonia nebulosa"	7725	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	0.8	1	-0.6	1	1	0
"S45"	"2019-06-06"	"Helophorus grandis"	17932	"Coleoptera"	"Helophoridae"	"Helophorus"	0.8	1	-0.89	1	1	0
"S45"	"2019-06-06"	"Limnephilus germanus"	5830	"Trichoptera"	"Limnephilidae"	"Limnephilus"	5.6	1	-0.06	1	1	1
"S45"	"2019-06-06"	"Chaetopteryx fusca/villosa"	8826	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	1.6	1	-0.06	1	1	1
"S45"	"2019-06-06"	"Oligochaeta Gen. sp."	8736	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	1.6	0.5	-1.1	1	1	0
"S45"	"2019-06-06"	"Notidobia ciliaris"	6134	"Trichoptera"	"Sericostomatidae"	"Notidobia"	0.8	1	-0.06	1	0	0
"S45"	"2019-06-06"	"Sialis nigripes"	9781	"Megaloptera"	"Sialidae"	"Sialis"	1.6	2	-0.06	1	1	1
"S46"	"2018-06-06"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	9.6	0.5	-0.25	1	1	1
"S46"	"2018-06-06"	"Baetidae Gen. sp."	4380	"Ephemeroptera"	"Baetidae"	"Baetidae"	80	0.5	-0.25	1	1	1
"S46"	"2018-06-06"	"Baetis sp."	4419	"Ephemeroptera"	"Baetidae"	"Baetis"	16	0.5	0.02	0	1	0
"S46"	"2018-06-06"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	103.2	0.5	0.02	0	1	0
"S46"	"2018-06-06"	"Chironominae Gen. sp."	4643	"Diptera"	"Chironomidae"	"Chironominae"	28.8	0.42	-0.39	0	1	0
"S46"	"2018-06-06"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	0.8	0.42	-0.39	0	1	0
"S46"	"2018-06-06"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	7.2	0.42	-0.39	0	1	0
"S46"	"2018-06-06"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	24					
"S46"	"2018-06-06"	"Diptera Gen. sp."	9353	"Diptera"	"Diptera"	"Diptera"	32					
"S46"	"2018-06-06"	"Dixa sp."	4989	"Diptera"	"Dixidae"	"Dixa"	0.8	0.5	-0.35	1	1	1
